"result_time";"pkt_length";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"flag";"linkid_sum";"temp_cs";"temp";"hum_cs";"hum";"adc_cs";"adc";"path0";"path1";"path2";"path3";"path4";"path5";"path6";"path7";"path8";"path9";"path10";"path11"
"2016-08-18 15:35:40.812";69;20031;20141;5;21731;0;0;5;10;236;222;50;10;233;3;493;98;20;0;0;791025999;33665;6606;11277;2463;4201;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 15:37:46.68";69;22131;10401;5;10101;0;0;5;10;5;222;50;10;0;219;518;281;206;1;0;2698355713;34010;6558;10721;2499;772;772;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 15:38:05.208";69;60731;31131;1;31131;3;0;6;10;32;222;49;10;0;215;545;37;284;0;0;1607066677;40090;6653;11891;2430;2363;785;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 15:41:44.581";69;20441;10501;1;10501;0;0;4;10;63;222;40;10;1;217;576;549;158;0;1;3120441374;26563;6537;8915;2231;3356;3356;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 15:42:13.726";69;60631;31131;1;31131;0;0;6;10;88;222;49;10;5;233;601;47;179;0;0;1600513177;40033;6596;12488;3027;2393;815;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 15:47:34.256";69;60331;31131;1;31131;0;0;6;10;241;222;49;10;4;231;498;39;186;0;0;1580852677;40043;6606;11163;1702;2370;792;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 15:49:30.997";69;10201;1;1;1;0;0;1;10;165;222;10;10;2;255;678;44014;0;0;1;668522537;6631;6631;2379;2379;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 15:50:19.308";69;61131;31131;1;31131;0;0;6;10;225;222;49;10;0;210;482;48;327;9;0;1633280677;40152;6638;11828;2366;2318;740;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 15:54:58.113";69;50131;31131;1;31131;1;0;6;10;227;222;54;15;0;212;484;49;653;8;0;912395677;40118;6604;11848;2386;2419;841;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 15:55:01.453";69;20711;10101;2;10101;0;0;5;10;251;222;50;10;5;5;508;347;38;0;0;3919452615;33789;6570;10755;2475;907;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 15:57:11.417";69;11301;11101;1;11101;0;0;3;10;70;222;30;10;3;255;583;9324;312;0;1;4201249722;20395;6756;6236;1518;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:00:15.416";69;60001;60731;2;11501;0;0;7;10;237;222;59;10;211;0;494;1568;524;12;1;2281387942;46841;6442;14128;2260;2360;0;31131;22431;11301;11101;10201;1;0;0;0;0;0;0
"2016-08-18 16:02:12.292";69;62131;20541;3;20541;0;0;5;10;42;222;50;10;220;223;555;151;180;0;0;2353858497;34161;6863;10078;2113;1983;757;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:03:08.02";44;22631;40031;1;40031;0;0;4;10;83;222;40;10;221;222;5204;10430;1783;3;0;2674090175;3611;3593;1033;1026;41986;41984;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:05:00.624";69;60531;31131;1;31131;0;0;6;10;14;222;49;10;8;245;527;43;188;0;0;1593959677;40308;6605;11744;2300;2284;706;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:06:19.281";44;23031;23341;5;22731;0;0;5;10;37;222;50;10;237;239;4902;9536;1562;4;0;3342612711;36634;36617;17161;17155;9475;9472;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:07:58.808";69;40231;10501;3;10501;0;0;4;10;127;222;40;10;3;222;640;104;68;0;0;279698928;27038;6668;8737;1274;832;832;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:08:12.616";69;10601;11201;5;10501;0;0;4;10;58;222;40;10;0;0;571;3454;1403;8;1;2724614574;27256;6679;7311;876;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:08:46.328";44;22731;40031;2;40031;0;0;4;10;199;222;40;10;221;222;5320;8253;1639;1;0;2674090175;29467;29449;30473;30466;35842;35840;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:10:50.172";69;61631;31131;2;31131;4;0;6;10;53;222;49;10;0;211;566;1830;1366;6;0;1666048177;40321;6618;11658;2214;2420;842;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:14:37.405";69;30351;31131;1;31131;0;0;6;10;15;222;49;10;4;237;528;202;725;17;0;3911080673;40232;6529;12337;2893;2447;869;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:14:40.084";44;20841;11501;3;22731;0;0;5;10;94;222;56;16;0;218;3167;108;560;0;0;3342612711;48922;48904;54024;54028;39948;39936;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:16:01.001";69;21931;20441;5;40331;0;0;5;10;255;222;50;10;227;225;512;29;65;0;0;3634207593;33780;6836;11238;2390;4114;758;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:16:27.348";69;22231;10101;5;10101;0;0;5;10;234;222;50;10;8;241;491;464;292;3;0;4019065815;33773;6554;10677;2397;1564;657;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:19:09.348";69;10301;10201;1;10201;0;0;2;10;101;222;20;10;0;255;614;16360;191;0;1;2012141511;13372;6664;3940;1560;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:21:09.144";69;10911;11101;1;11101;0;0;3;10;0;222;30;10;0;0;513;0;217;0;0;4175691072;20677;7038;6496;1778;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:22:49.125";69;60201;60331;5;60831;0;0;7;10;114;222;59;10;243;242;627;61;242;0;0;2242066142;46985;6630;13625;2435;2351;0;31131;22431;11301;11101;10201;1;0;0;0;0;0;0
"2016-08-18 16:24:22.417";69;10011;1;1;1;0;0;1;10;200;222;10;10;6;7;713;5346;0;0;0;656070887;6711;6711;2822;2822;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:24:24.46";69;11601;11501;5;11501;0;0;5;10;119;222;50;10;7;8;632;396;21;0;0;3401071165;34142;6750;8592;935;907;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:26:28.572";69;31051;31131;1;31131;0;0;6;10;31;222;52;13;9;239;544;65;337;4;0;3956955173;40187;6484;11909;2465;2358;780;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:27:57.78";69;22031;22331;5;10101;0;0;5;10;56;222;51;10;246;241;569;36;71;1;0;4255491173;33872;6666;11199;2407;1505;714;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:30:24.868";69;50431;31131;1;31131;0;0;6;10;69;222;50;11;5;4;582;929;546;16;0;932056177;40397;6694;11237;1793;2423;845;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:31:14.108";69;21831;10101;5;10101;0;0;5;10;35;222;50;10;9;247;548;10;67;0;0;3992851815;33915;6696;10518;2238;1633;726;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:31:15.981";69;60831;31131;1;31131;0;0;6;10;103;222;49;10;3;225;616;30;313;0;0;1613620177;40333;6630;11811;2367;2497;919;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:31:57.191";69;61231;31131;1;31131;4;0;6;10;42;222;49;10;0;216;555;48;295;3;1;1639834177;40282;6579;12201;2757;2327;749;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:32:34.58";44;22831;23341;5;20141;0;0;5;10;239;222;50;10;231;233;1264;828;198;0;0;3342612712;51483;51464;35848;35843;11267;11264;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:34:31.629";69;61331;31131;1;31131;2;0;6;10;92;222;49;10;4;225;605;31;264;2;0;1646387677;40361;6658;12394;2950;2402;824;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:38:25.889";69;31131;22431;1;22431;0;0;5;10;220;222;39;65535;216;255;989;5046;671;3;1;569999577;33703;6484;9444;0;1578;686;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:39:08.292";69;50531;11501;3;31131;0;0;5;10;21;222;51;11;1;222;534;326;334;0;0;1762239819;34189;6648;10435;2223;1769;862;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:39:21.058";69;11001;11301;3;11201;0;0;4;10;47;222;40;10;3;0;560;1930;71;1;0;2763935774;27346;6762;8501;2283;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:39:35.661";69;23241;11501;3;31131;0;0;5;10;245;222;50;10;0;220;502;203;299;1;0;4268756965;34777;7236;9973;1761;1939;1032;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:39:37.396";69;20541;11301;1;11301;0;0;4;10;3;222;40;10;3;221;516;468;214;1;1;3389139674;27298;6714;7965;1747;1226;1226;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:39:40.529";44;21341;20541;5;22731;0;0;5;10;144;222;50;10;225;231;2961;196;345;0;0;3342612711;44058;44036;23556;23562;60170;60160;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:42:31.256";69;22531;10101;5;10101;0;0;5;10;28;222;50;10;6;239;541;16;73;0;0;3933867915;33862;6792;10119;2394;1695;788;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:42:49.764";69;62031;31131;4;11501;1;0;6;10;108;222;50;11;4;222;621;235;215;0;0;1692262177;40813;6813;11681;2237;2345;754;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:43:18.401";69;21731;11301;2;11301;0;0;4;10;90;222;40;10;1;212;603;2024;390;0;0;3467126324;27913;7329;8289;2071;661;661;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:43:19.809";69;10101;40031;1;40031;0;0;4;10;26;222;40;10;225;255;539;12730;23;0;1;2096976402;27070;6686;7725;1043;907;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:44:03.765";69;60631;31131;1;31131;0;0;6;10;91;222;49;10;5;235;604;47;182;0;0;1600513177;40678;6678;12459;3015;2407;816;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:45:43.921";69;61431;10101;2;31131;0;0;5;10;39;222;50;10;0;213;552;982;655;5;0;2293070519;34249;6688;9303;922;1651;744;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:46:09.248";69;11101;10201;1;10201;0;0;2;10;66;222;20;10;1;255;579;22628;200;0;1;2064569511;13639;6931;4718;2338;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:47:21.392";69;22431;11301;1;11301;2;0;4;10;105;222;41;11;0;212;618;944;691;5;1;3513000824;27998;6635;9324;3226;892;892;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:47:40.744";69;21411;31131;1;31131;0;0;6;10;12;222;51;12;2;1;525;321;136;3;0;3325197773;41420;6542;11553;2240;1586;0;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:49:41.98";69;30451;31131;1;31131;0;0;6;10;165;222;49;10;3;232;934;192;1521;52;0;3917634173;41368;6490;11904;2591;2412;826;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:49:59.549";69;11201;10301;3;10701;0;0;3;10;45;222;30;10;0;0;558;3535;129;0;1;4089838622;20371;6938;5647;1717;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:50:40.609";69;61831;31131;1;31131;0;0;6;10;233;222;49;10;0;216;490;492;398;3;0;1679155177;41537;6659;12452;3139;2306;720;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:50:48.216";69;10201;1;1;1;0;0;1;10;168;222;10;10;2;255;681;44329;0;0;1;668522537;6708;6708;2380;2380;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:50:59.937";69;30251;31131;1;31131;0;0;6;10;70;222;50;11;3;231;583;33;695;10;0;3904527173;41484;6480;11623;2334;2415;829;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:51:48.173";44;23131;22631;5;22631;0;0;5;10;33;222;50;10;231;230;5922;21297;3525;2;90;580037634;46618;43026;13321;12293;64003;22016;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:51:56.161";69;11801;11501;3;11501;0;0;5;10;11;222;50;10;5;5;524;951;96;0;0;3519036565;34973;6527;8874;806;907;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 16:54:26.392";69;10701;10201;1;10201;0;0;2;10;31;222;20;10;0;255;544;18315;463;0;1;2038355511;13616;6782;4139;1783;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:55:23.909";69;10401;11301;1;11301;0;0;4;10;123;222;40;10;2;255;636;956;38;0;1;2724614774;28623;7134;8061;1987;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 16:56:07.653";69;10501;11101;3;10701;0;0;3;10;105;222;34;14;0;0;618;6659;549;1;1;4148821722;21275;6731;7319;2745;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 16:57:23.212";69;60731;31131;1;31131;0;0;6;10;36;222;49;10;0;214;549;41;286;0;1;1607066677;41700;6696;11713;2424;2368;782;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 16:58:27.125";69;21501;10101;4;10101;0;0;5;10;14;222;50;10;1;0;527;2679;318;4;1;3971225265;35142;6676;10556;2319;907;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:01:22.102";69;20141;40031;1;40031;0;0;4;10;213;222;40;10;217;223;2518;2314;300;3;1;2833591402;28190;6752;9226;2133;4201;3294;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:01:30.296";69;61531;31131;1;31131;0;0;6;10;2;222;49;10;0;210;515;194;466;1;0;1659494677;41772;6768;11472;2183;2328;742;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:01:35.781";69;20251;20441;5;22731;0;0;5;10;226;222;50;10;233;240;483;2;42;0;0;3733825593;34943;6686;12398;2933;4114;758;10501;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:02:14.056";69;40331;10501;2;10501;0;0;4;10;80;222;40;10;2;255;593;522;328;5;0;207608828;27325;6659;8992;2186;1036;1036;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:02:41.441";69;31301;31131;1;31131;0;0;6;10;246;222;51;12;0;0;503;0;867;44;0;3973338923;41494;6490;11772;2483;1586;0;22431;11301;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:06:10.476";69;61931;11501;2;23341;3;0;5;10;213;222;55;15;0;210;470;315;338;1;1;2404480419;34442;6746;9592;2020;1648;741;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:09:59.144";69;50031;30551;4;60001;0;0;8;10;17;222;61;10;219;216;530;78;607;6;0;2669188348;54836;6614;17325;2210;3259;811;50031;60001;11501;40031;11101;10201;1;0;0;0;0;0
"2016-08-18 17:10:41.564";69;10801;10011;2;10011;0;0;2;10;121;222;20;10;3;3;634;12915;531;5;0;2020005331;13550;6634;5459;2789;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:11:19.352";69;62231;10101;3;10101;0;0;5;10;6;222;50;10;8;240;519;61;179;0;0;2135781719;34292;6811;9763;2194;1730;823;40031;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:15:39.453";69;61731;61631;4;61431;0;0;6;10;8;222;60;10;246;242;521;19;211;1;0;2187366551;41878;6629;11483;1064;2569;832;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:27:10.972";69;40231;40031;3;10501;0;0;4;10;132;222;40;10;241;240;645;104;71;0;0;4071545952;27432;6744;7856;1259;1739;832;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:27:23.689";69;60931;61931;5;61631;0;0;6;10;36;222;63;10;211;218;549;35;290;4;0;2318439551;41729;6642;11744;2319;2407;764;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:27:33.529";69;62131;10401;3;20541;0;0;5;10;47;222;50;10;1;221;560;151;181;0;0;1024788417;36419;6789;9891;2151;749;749;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:30:35.913";69;40031;10701;2;11101;0;0;3;10;20;222;30;10;1;215;533;34432;2242;0;1;1736674176;20688;6894;6597;2519;907;907;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:31:33.605";69;11601;10101;5;11501;0;0;5;10;122;222;50;10;6;6;635;397;21;0;0;3217570365;34528;6850;8680;936;899;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:38:01.013";69;10301;10201;1;10201;0;0;2;10;106;222;20;10;0;3;619;16376;191;0;1;2012141511;13559;6725;3906;1550;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:39:18.116";69;61331;61631;5;61631;0;0;6;10;97;222;60;10;241;239;610;31;264;2;0;2161152551;41912;6701;13377;2955;2544;815;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:40:18.544";69;10011;1;1;1;0;0;1;10;205;222;10;10;6;7;718;5349;0;0;1;656070887;6916;6916;2670;2670;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:40:19.152";69;20851;11501;1;11501;0;0;5;10;99;222;51;11;1;223;612;1;356;0;0;4112128315;35087;6679;10623;2552;1694;795;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:41:00.36";69;20301;22431;5;10101;0;0;5;10;25;222;50;10;235;5;538;1159;362;6;0;4155222823;34933;6710;10941;1652;887;0;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:45:10.765";69;60201;61631;5;61631;0;0;6;10;119;222;60;10;223;224;632;61;247;0;0;1956024801;41229;6768;12329;2403;1729;0;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:45:53.884";69;60631;61431;5;61631;0;0;6;10;94;222;60;10;239;238;607;47;182;0;0;2089063651;42091;6825;12125;2961;2464;819;10101;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:46:37.538";69;11401;10101;1;10101;0;0;5;10;241;222;50;10;1;1;498;2578;160;0;0;3309321765;35169;6741;11229;2989;899;0;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:47:19.92";69;20031;22431;5;21731;0;0;5;10;243;222;50;10;239;6;500;98;20;0;0;4137528373;34945;6722;11725;2436;887;0;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:50:32.976";69;62031;21731;2;11501;1;0;5;10;112;222;50;10;217;217;625;235;218;0;0;2503280677;36625;6933;10255;2127;1414;754;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:52:05.434";69;10201;1;1;1;0;0;1;10;172;222;10;10;2;255;685;44616;0;0;1;668522537;6834;6834;2356;2356;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:53:21.276";69;20441;10501;1;10501;0;0;4;10;72;222;40;10;0;217;585;563;161;0;1;3199084974;27495;6841;8981;2163;3356;3356;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:53:30.413";69;21731;11301;1;11301;0;0;4;10;95;222;40;10;0;216;608;2033;401;0;1;3467126324;29680;8203;8140;2054;660;660;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:54:02.624";69;23341;10501;1;10501;0;0;4;10;217;222;40;10;2;222;474;1132;396;1;0;3310492874;27429;6946;8898;2278;4095;4095;10301;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 17:56:49.889";69;60331;11401;5;61631;0;0;6;10;248;222;60;10;7;241;505;41;187;0;1;3970797919;41106;6652;12502;1746;1672;773;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 17:57:05.58";44;20841;11501;2;22731;0;0;5;10;111;222;52;12;0;218;3184;108;567;0;0;3342612711;13594;13577;9737;9740;39436;39424;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 17:58:09.777";69;22131;10101;5;10101;0;0;5;10;13;222;50;10;7;241;526;281;207;1;0;4012512315;35126;6710;10766;2514;1664;765;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:58:29.548";69;50331;23341;2;23341;0;0;5;10;11;222;50;10;212;222;524;85;673;7;0;1580543097;34033;6553;11604;2688;4937;842;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:59:01.18";69;21831;21731;5;10101;0;0;5;10;40;222;50;10;231;232;553;10;67;0;0;4163740973;35306;6847;10682;2201;1370;719;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 17:59:17.957";44;21141;11501;1;11501;0;0;5;10;86;222;52;12;0;216;2903;1;2247;45;0;3342612712;47387;47367;47879;47872;29952;29952;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:00:24.288";69;22431;11301;1;11301;0;0;4;10;109;222;43;13;0;213;622;982;730;5;1;3513000824;28211;6734;9301;3215;887;887;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:01:10.5";69;11001;11201;3;11201;0;0;4;10;52;222;40;10;0;0;565;1930;71;1;0;2672184974;27942;6957;8042;2262;0;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:01:23.032";69;21931;20441;5;40331;0;0;5;10;5;222;50;10;228;228;518;29;68;0;0;3634207593;33897;6746;11346;2478;4112;756;10501;10301;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:03:20.896";69;22331;11301;1;11301;0;0;4;10;218;222;49;19;0;213;475;552;403;7;1;3506447324;28099;6622;8660;2574;791;791;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:03:44.649";69;22331;20541;5;10101;0;0;5;10;218;222;50;10;216;220;475;552;413;7;1;4040532793;35239;6622;10257;2574;2032;791;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:06:00.152";69;11501;40031;1;40031;0;0;4;10;221;222;40;10;231;255;478;9293;8;0;1;2267369002;28396;7008;8083;975;899;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:07:14.733";69;50531;23341;2;23341;0;0;5;10;26;222;50;10;221;228;539;326;334;0;0;1803366897;35144;6743;11829;2219;4946;851;10501;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:08:09.512";69;61431;10101;1;10101;1;0;5;10;43;222;50;10;2;216;556;991;660;5;1;2293070519;35254;6838;9176;924;1645;746;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:08:14.676";69;61631;10101;1;10101;0;0;5;10;60;222;50;10;2;220;573;1838;1371;6;1;2201319119;34449;6783;9938;2182;1729;830;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:08:23.152";69;60831;60001;5;61431;2;0;6;10;108;222;60;10;0;216;621;31;320;0;0;2189990291;41694;6756;12697;2331;1803;904;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:11:37.508";69;11301;11101;1;11101;0;0;3;10;77;222;30;10;2;255;590;9540;313;0;1;4201249722;21477;6945;6086;1500;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:12:49.66";69;50131;11601;5;21501;0;0;6;10;233;222;61;11;1;224;490;49;687;9;0;1138615583;41702;6704;12566;2380;5044;853;20141;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:13:19.16";69;22531;10401;5;10101;2;0;5;10;32;222;50;10;1;222;545;16;76;0;0;2724569713;36630;6982;10089;2350;783;783;11301;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:14:36.993";69;30351;60001;5;21501;0;0;6;10;21;222;60;10;0;227;534;202;728;17;0;61410291;40833;6645;12705;2835;1763;864;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:15:03.104";69;10911;11101;1;11101;0;0;3;10;6;222;30;10;0;255;519;0;219;0;0;4175691072;21748;7216;6434;1848;0;0;10201;1;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:16:55.605";69;60731;11401;5;61631;0;0;6;10;41;222;60;10;3;222;554;41;290;0;0;3997011919;41267;6813;13145;2389;1675;776;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:18:31.436";44;22631;40031;1;40031;0;0;4;10;94;222;40;10;219;222;5215;10452;1785;3;0;2674090174;33562;33545;16649;16642;41218;41216;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:19:42.192";69;10601;40031;5;10501;0;0;4;10;64;222;40;10;217;0;577;3454;1404;8;0;2129743902;27586;6948;7498;886;899;0;10701;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:20:09.376";69;61131;61631;3;61431;2;0;6;10;232;222;60;10;232;232;489;48;330;9;0;2016972351;41197;6676;12287;2357;2450;734;10101;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:25:24.432";69;11101;10201;1;10201;0;0;2;10;71;222;20;10;1;255;584;22919;200;0;1;2064569511;14532;7710;4586;2218;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:26:52.309";44;23131;21731;5;22631;0;0;5;10;42;222;51;11;214;212;5931;21299;3526;2;0;3342612711;4890;4873;28169;28163;20739;20736;0;0;0;0;0;0;0;0;0;0;0;0
"2016-08-18 18:29:34.588";69;31051;60001;2;60001;1;0;6;10;37;222;60;10;0;207;550;65;342;4;0;238357991;41269;6519;12861;2448;1677;778;11501;40031;11101;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:30:05.7";69;20711;10101;2;10101;0;0;5;10;2;222;50;10;4;4;515;348;38;0;0;3814594215;34368;6702;10176;2420;899;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:30:43.575";69;22031;10101;5;10101;0;0;5;10;62;222;50;10;5;233;575;36;71;1;0;3901100415;34477;6811;10119;2363;1592;693;40031;10701;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:31:43.22";69;10401;11301;1;11301;0;0;4;10;128;222;40;10;2;2;641;963;39;0;1;2724614774;29460;8141;7786;1666;0;0;11101;10201;1;0;0;0;0;0;0;0;0;0
"2016-08-18 18:32:26.863";69;20151;20141;5;22731;2;0;5;10;27;222;50;10;255;244;540;34;63;0;0;903748599;34818;6826;11733;2446;5052;861;40031;11101;10201;1;0;0;0;0;0;0;0;0
"2016-08-18 18:33:37.304";69;30251;11601;2;21501;0;0;6;10;76;222;65;15;0;213;589;33;727;12;0;2300972119;41057;6671;10814;2266;1723;824;11501;40031;10701;10201;1;0;0;0;0;0;0;0
"2016-08-18 18:34:06.976";69;11801;11501;3;11501;0;0;5;10;17;222;50;10;4;5;530;954;96;0;0;3414178165;34206;6638;8408;806;899;0;40031;10701;10201;1;0;0;0;0;0;0;0;0
